getpwuid_r did not find a match for uid 501
Filtering the log data using "process == "App" OR process == "WebContent" OR subsystem CONTAINS "ai.elizaos" OR composedMessage CONTAINS "mixed" OR composedMessage CONTAINS "WebSocket""
Timestamp                       (process)[PID]    
2026-07-04 17:15:30.584957-0400  localhost App[53469]: (libxpc.dylib) [com.apple.xpc:connection] [0x10cc047b0] activating connection: mach=true listener=false peer=false name=com.apple.locationd.registration
2026-07-04 17:15:30.585133-0400  localhost App[53469]: (CoreLocation) Created Activity ID: 0x7d6eeb1, Description: CL: CLLocationManager
2026-07-04 17:15:30.585281-0400  localhost App[53469]: (LocationSupport) Created Activity ID: 0x7d6eeb2, Description: CL: CLConnection::sendMessage
2026-07-04 17:15:30.585334-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Client] {"msg":"CLLocationManager", "event":activity, "_cmd":setDelegate:, "self":"0x60000003c910", "delegate":"0x600000c67030"}
2026-07-04 17:15:30.585468-0400  localhost App[53469]: (LocationSupport) Created Activity ID: 0x7d6eeb3, Description: CL: CLConnection::sendMessage
2026-07-04 17:15:30.585578-0400  localhost App[53469]: (CoreLocation) Created Activity ID: 0x7d6eeb4, Description: CL: CLInternalGetAuthorizationStatus
2026-07-04 17:15:30.585968-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Client] {"msg":"CLInternalGetAuthorizationStatus", "event":activity}
2026-07-04 17:15:30.586527-0400  localhost App[53469]: (libxpc.dylib) [com.apple.xpc:connection] [0x100f0e900] activating connection: mach=true listener=false peer=false name=com.apple.locationd.synchronous
2026-07-04 17:15:30.592492-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f2b50 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.592717-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f2b50 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.852366-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x128025080 - ~ProcessAssertion: Releasing process assertion 'NetworkProcess Background Assertion' for process with PID=53524
2026-07-04 17:15:30.852569-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x0 - ProcessAssertion: RBS Background assertion for process with PID=0 was invalidated
2026-07-04 17:15:30.935323-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x128025140 - ~ProcessAssertion: Releasing process assertion 'NetworkProcess NearSuspended Assertion' for process with PID=53524
2026-07-04 17:15:30.935458-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x0 - ProcessAssertion: RBS Suspended assertion for process with PID=0 was invalidated
2026-07-04 17:15:31.288972-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801efa0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.289025-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801f000 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.289246-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801efa0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.289376-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801f000 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.289770-0400  localhost App[53469]: (CoreLocation) Created Activity ID: 0x7d6eeb5, Description: CL: CLLocationManager
2026-07-04 17:15:31.289802-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Client] {"msg":"CLLocationManager", "event":activity, "_cmd":initWithEffectiveBundleIdentifier:bundlePath:websiteIdentifier:delegate:silo:, "self":"0x600000040000", "identifier":(null), "bundlePath":(null)}
2026-07-04 17:15:31.289850-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Core] {"msg":"state transition", "event":state_transition, "state":LocationManager, "id":"0x600000040000", "property":init, "new":'00 00 00 00 00 00 F0 BF 00 00 00 00 00 00 F0 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 3F 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00'}
2026-07-04 17:15:31.289868-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Core] {"msg":"state transition", "event":state_transition, "state":LocationManager, "id":"0x600000040000", "property":lifecycle, "old":"0x0", "new":"0x600002940000"}
2026-07-04 17:15:31.289896-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Client] {"msg":"client allocated", "client":"0x14ea06dc0"}
2026-07-04 17:15:31.289918-0400  localhost App[53469]: (CoreLocation) Created Activity ID: 0x7d6eeb6, Description: CL: _CLClientCreateConnection
2026-07-04 17:15:31.289929-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Client] {"msg":"_CLClientCreateConnection", "event":activity, "client":"0x14ea06dc0"}
2026-07-04 17:15:31.290018-0400  localhost App[53469]: (LocationSupport) Created Activity ID: 0x7d6eeb7, Description: CL: CLConnectionClient::sendMessage(cache)
2026-07-04 17:15:31.290122-0400  localhost App[53469]: (LocationSupport) Created Activity ID: 0x7d6eeb8, Description: CL: Sending cached messages to daemon
2026-07-04 17:15:31.290128-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Core] {"msg":"state transition", "event":state_transition, "state":LocationManager, "id":"0x600000040000", "property":pausesLocationUpdatesAutomatically, "old":0, "new":1}
2026-07-04 17:15:31.290240-0400  localhost App[53469]: (LocationSupport) [com.apple.LocationSupport:Connection] {"msg":"Sending cached messages to daemon", "event":activity}
2026-07-04 17:15:31.290444-0400  localhost App[53469]: (libxpc.dylib) [com.apple.xpc:connection] [0x100b0c3f0] activating connection: mach=true listener=false peer=false name=com.apple.locationd.registration
2026-07-04 17:15:31.290449-0400  localhost App[53469]: (LocationSupport) Created Activity ID: 0x7d6eeb9, Description: CL: CLConnectionClient::sendMessage(cache)
2026-07-04 17:15:31.290534-0400  localhost App[53469]: (CoreLocation) Created Activity ID: 0x7d6eeba, Description: CL: CLLocationManager
2026-07-04 17:15:31.290549-0400  localhost App[53469]: (LocationSupport) Created Activity ID: 0x7d6eebb, Description: CL: CLConnection::sendMessage
2026-07-04 17:15:31.290602-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Client] {"msg":"CLLocationManager", "event":activity, "_cmd":setDelegate:, "self":"0x600000040000", "delegate":"0x600000c1ed30"}
2026-07-04 17:15:31.290670-0400  localhost App[53469]: (LocationSupport) Created Activity ID: 0x7d6eebc, Description: CL: CLConnection::sendMessage
2026-07-04 17:15:31.290806-0400  localhost App[53469]: (CoreLocation) Created Activity ID: 0x7d6eebd, Description: CL: CLInternalGetAuthorizationStatus
2026-07-04 17:15:31.291111-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Client] {"msg":"CLInternalGetAuthorizationStatus", "event":activity}
2026-07-04 17:15:31.293831-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801f120 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.294056-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801f120 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.295418-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801f180 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.295592-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801f180 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.460886-0400  localhost App[53469]: (Foundation) [FullBunEngineHost] start succeeded abi=3 durationMs=881
2026-07-04 17:15:31.461024-0400  localhost App[53469]: (Foundation) [ElizaBunRuntime] full Bun bootstrap ready bridgeVersion=bun-ios:3
2026-07-04 17:15:31.461119-0400  localhost App[53469]: (Foundation) [ElizaBunRuntime] start completed engineMode=bun bridgeVersion=bun-ios:3 durationMs=882
2026-07-04 17:15:31.461255-0400  localhost App[53469]: (Foundation) [ElizaBunRuntimePlugin] start succeeded engine=bun bridgeVersion=bun-ios:3 durationMs=883
2026-07-04 17:15:31.462302-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801f1e0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.462816-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801f1e0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.462914-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801dfe0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.463515-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801fa80 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.463545-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801fae0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.463622-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801dfe0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.463743-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801fa80 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.463811-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801fae0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.578813-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801fd20 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:31.579177-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801fd20 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:32.580656-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0330 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:32.584761-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0330 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:32.680883-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0390 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.517034-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12800ae20 NavigationState is releasing background process assertion because a page load completed
2026-07-04 17:15:33.517093-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801dd70 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending background activity / 'Page Load'
2026-07-04 17:15:33.579699-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a05a0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.580160-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a05a0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.814655-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0600 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.815759-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0600 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.898888-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0300 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.903543-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0300 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.905959-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0510 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.907505-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0570 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.908393-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a05d0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.911428-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0510 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.911668-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0570 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.911695-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a05d0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.911737-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a08d0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.913281-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a08d0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.952646-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0930 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.954293-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0930 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.954460-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0a20 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.955470-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0a20 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.981018-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0a80 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.981890-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0a80 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.982695-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0ae0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:33.983726-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280a0ae0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
